1497862;1421113;1346210;276399;372705;1124335;345776;652548;1018566;324747;844869;446933;1091065;172673;1532409;1716176;1118045;160870;135954;845448;415975;1527600;111544;1031774;1563754;1636695;905171;780555;56419;1410996;997483;947992;935548;1498350;1603710;1770378;1407201;314898;255225;1697894;144969;1383498;1605014;298410;1543560;627130;1410113;806744;417168;1178788;714241;1751980;1681249;805879
846745;1771277;616844;706492;753813;447968;1346548;1761396;1508118;1137070;14105;382716;1512251;660681;677979;998156;1044133;879981;1130680;1154850;1108327;1450989;1039282;27152;980181;80302;394220;564416;879457;1662476;282761;223350;425416;658298;1010471;1651207;181769;1367957;925718;1695711;1021489;491259;1576142;970470;290958;1130484;1276569;692396;712539;430960;1307422;226911;971508;699538
1208493;889524;1616942;934451;1301440;1313299;259027;1186733;1046518;504688;1095422;680778;1645747;351809;1742891;557311;1089562;1374253;377850;839529;1566026;272403;721083;312768;1311963;359127;763520;1431271;1601193;509510;1535154;6881;766441;1441543;216538;1495605;209146;195814;1403528;165241;1437693;1399900;1194983;106524;285151;1257922;644475;1346837;28169;1302238;1278149;419046;1125211;1666724
1176395;163145;1206008;1117877;672728;611962;407853;1169235;770711;1156587;708702;1028112;1098026;1713704;1037431;1080502;1656524;274335;902538;172817;608275;87398;478807;553486;1279725;858194;276687;986486;829656;460824;752994;9284;1457716;1791849;560436;830125;1544564;1071160;918751;1179649;1741276;1515665;585851;1594442;722359;1457675;519337;1678671;1537551;912819;1782575;1577864;982937;280905
457096;1001680;431628;1624353;551142;352155;823852;1156405;235642;1204675;1024576;1759366;1101997;293160;1380279;656945;332557;529247;794305;456734;68137;136797;993699;941395;450001;1257590;1441246;1711803;1743381;1185574;1307768;1116917;528766;771710;1630177;401900;509919;1255840;798760;668945;63467;1056708;1057098;737786;1441451;182735;1291962;740704;1662008;518310;1039132;1678345;771211;1206764
1703384;56069;196416;1090666;1619359;241143;527433;1349368;665262;805622;1713952;1017805;324135;57360;1295668;775978;200384;1599123;21292;1011939;424866;1640797;1629333;828982;198617;216650;1122343;1262726;548636;1047452;413793;1266422;564247;951884;657105;1318296;953063;1093016;118591;1136859;391676;1389563;565474;835382;1046109;520862;1147560;134780;1027987;1398972;223470;852792;1228514;1108608
680019;807900;887385;1237897;1242667;941290;1509093;1639790;689533;1762991;75004;76477;1514734;1673628;483341;1387379;413469;1302826;410924;332278;1630939;1466726;890976;58738;1618859;947132;744131;463368;99503;1165228;571611;1058576;1647866;970412;157362;938170;1206701;137399;817666;1515421;545879;647254;796539;571130;754651;1548867;1049162;251147;292053;220270;102258;146792;892378;345759
739914;1116359;1034718;1709494;1207707;1018645;1264136;802128;337380;920249;548017;992661;1565463;1765839;934422;1613354;1206101;1532982;1408256;427573;1415291;1195484;566257;254319;967202;1021480;1479316;895878;1190536;1203120;378190;554932;143174;981520;625826;1237861;158467;275327;133624;960066;414827;1281239;147312;1781267;1144407;386804;1785827;1695347;1634834;583877;435878;925593;1350979;1427795
959828;236252;91850;1752582;1314446;1539330;907524;1470881;1642956;896482;1073082;1448331;847525;1421659;1732123;35031;1657255;354717;438034;38328;394236;815440;791372;266295;798606;57063;1035576;944020;806906;1674908;794639;1224843;977399;356354;472161;927998;1544893;431582;575796;1445454;868922;392617;245727;971645;741027;225470;1258258;1228340;1063937;1281884;415521;546793;1733577;1135445
1467102;608948;348023;1566932;241691;358543;181994;1148856;1160194;686126;585893;80301;425789;594392;1612686;250679;1552732;805476;1730850;1441863;1100727;1650291;1158782;32754;240352;1336896;1269354;1115168;990977;426382;778021;513937;696319;1317477;5040;568838;328647;346930;1641704;607008;543454;688587;1607659;173522;721115;1188013;51812;758866;417028;1451653;1221994;1535489;73518;151491
799766;671451;1455783;1477650;1458770;24621;254100;1331671;1363426;1519063;1274880;1460303;1301049;1669794;71718;830824;240272;1576789;1246896;766494;1388108;1398468;1774506;290548;1475700;812625;1368507;1754879;1775442;412930;1011438;355319;59490;1617573;474576;551833;1362220;78750;526311;860667;514066;716562;934060;464452;507022;1533314;19308;680176;95960;1268137;925306;426687;1322288;446441
376519;1308801;441447;478235;1685123;1373749;322857;385842;1222717;1748321;1148758;1693927;6480;1480338;1188837;1374611;773317;1652761;2826;1280419;163415;1641032;1523436;23415;712099;250747;884549;1080111;313994;601962;446728;617625;997098;1205912;20605;590195;749181;661724;1250113;1297498;802213;215915;1302823;574019;1010666;104910;677826;825880;903345;1283545;804097;1079009;1093837;1248583
1440079;31014;530164;1152864;621558;988682;63736;695179;615899;314407;237613;1491061;1382106;998987;1336570;1535378;1315174;1119650;329524;535814;1537330;251033;1156524;1691503;268789;1547449;1203852;342209;997311;503244;1342624;1276276;1112281;1265435;1147521;1771719;807337;661719;395656;381588;1142450;1027684;578345;991198;266706;1236039;1006791;613922;1084299;1563387;1697742;853185;284891;592402
1516278;1149392;492357;246732;1527672;477163;1351800;1008139;1592308;6581;708000;1021726;345518;407045;854257;1600930;768828;75111;756347;554609;54634;1447700;691278;113933;1409078;437707;1353509;1217926;1609025;766531;1468933;781512;359716;958999;268823;1711366;248775;1362554;1035772;373611;355131;1148198;1680559;1034073;296108;1513130;980760;378592;622475;1527041;949328;1633657;1402076;1482637
1702633;1428216;200881;889600;425109;1657715;1285798;980029;1432094;1681813;818918;125420;1561093;1207784;1542538;1233713;805196;706653;1600411;1001776;1752447;1562019;1630562;763641;1408929;1768935;1589875;420568;44810;1596636;1046378;455329;1249500;958065;289511;389610;1493232;1631615;1792304;1187104;941296;1417915;1576926;886141;135865;140010;1551957;677255;718955;793837;224699;1515145;1073341;647664
502284;1717457;453087;1530398;154280;826386;1426647;1264657;1351736;1057759;1359418;348381;869247;1490418;992077;279253;429603;714035;210752;1519340;799863;777568;351142;632700;225489;1219536;301692;137537;143791;1073983;1339716;269904;430657;280508;1696952;975961;123793;533805;1361158;1578312;662838;1389649;433213;1099241;1552747;1737245;123527;844954;1654944;1775001;128502;754674;945617;433298
4040;906442;475482;1038552;167407;514226;812493;11628;1490601;27738;555442;1649032;1078671;1761078;1400841;1199923;857978;662463;1335820;70150;1623193;587851;273063;1387013;15509;1593025;1782408;1563489;1766466;1623935;186836;414425;1176918;955049;1205664;1226078;772801;981263;39006;425816;641407;370895;345709;1176774;1426631;641604;624743;751462;549742;739862;1344891;1444188;1575340;1138943
1522028;1472727;714674;370694;1296709;1135694;1695369;287558;1100348;1209309;562505;1072758;688745;578134;1605711;1470949;1143409;99485;838799;591583;642963;1750587;584905;956101;1373463;567836;1583692;576765;1313175;437611;490641;328889;1780011;1639017;1457430;342851;433711;328229;129997;970286;482605;725547;956377;218209;496106;403397;703513;1147134;126327;574705;170340;1214841;747661;982444
1421603;343830;1336690;819466;666032;8396;70027;874342;557288;793010;1676091;646969;185390;1047908;1447255;126677;1529183;230142;224882;922857;112728;1597026;415071;1414691;12447;215819;1118204;1258354;982603;1660348;507376;838978;393940;1642722;1373819;1202817;796247;235861;1242369;1773906;1322299;62879;1292729;346784;1168951;1290873;1028481;506018;51118;1390041;1208579;160818;201643;517413
815362;1177246;1047203;646748;1361869;832353;268330;145139;215240;252180;1332623;1216492;296049;748634;528800;1566146;812342;1215775;1461661;1646446;1667733;122145;290496;90695;782982;1099916;1575376;468455;1477297;1081624;1658312;1088819;655863;1641523;1126190;801764;1262174;210823;760850;586276;66811;1509768;67260;655065;57883;1471706;1774446;13290;931492;1135065;901252;706603;652895;1384969
1354132;587022;1476463;400370;603621;1764767;676159;1226576;709903;770235;1328923;687698;1472337;678538;68292;512422;1680726;147926;58807;1060488;596696;1538164;277633;476844;1245148;486032;796031;552933;849390;619609;249399;1631042;736482;1435458;626287;1011912;1222789;322341;229840;1735890;1606791;1281366;1276536;377392;1755223;519598;771392;1520424;328940;966968;36564;188647;820648;53401
1313179;5161;282598;1297838;1179554;643932;1383857;1526445;1383943;238871;1517872;1589515;1578841;847510;1606059;230381;742363;611308;1070742;248590;1691185;1626112;1778239;93156;1586312;1486569;803503;929876;591105;466326;100099;718149;25172;1656595;1684022;485964;1500398;1251304;504510;1089960;47158;1558499;1169687;1779891;542243;818453;846935;409589;143346;1210258;866418;1596876;88411;940737
302844;117849;330607;914786;363563;994579;1753462;1250315;624878;438043;794320;737574;1011745;1772584;278773;1012503;967680;1302080;207453;1098173;791281;1086871;591837;178880;861058;728333;272843;1751591;802468;1034097;1200541;696474;194043;349321;1693319;1704937;1209269;565978;418018;1404156;362296;1753523;362953;661370;381145;1162461;49214;388003;1310481;271220;1569842;368187;1489956;1100901
815543;1156665;741549;870170;1152471;1540519;60354;148572;509667;1330579;46929;173382;570565;570551;1043669;108897;67355;1131176;1055660;1074233;985830;297877;1766988;930452;1470025;1577765;1746751;1442443;480088;969005;129946;1274444;270482;590887;1377338;908463;900080;469207;1334698;53928;861488;1158497;138506;954542;889979;463466;677173;793870;1790525;764983;1653601;1343480;1254460;46035
1121768;605137;615503;893413;372570;1130805;1042806;307169;180116;466296;1373809;115240;1752388;694302;115899;1663320;916486;952233;966634;1271587;608676;1702696;193710;1540714;1008378;1085402;1541005;1680662;224779;1101912;1377328;1100587;763477;138846;93095;241611;1376117;64041;1632894;118191;973911;1085247;1052740;1455547;62914;1675666;193596;78184;79119;928348;1720817;866032;1449137;1148296
648403;1055804;1644342;916354;554484;80367;886435;149580;929250;740507;180057;877576;864382;529403;503130;649441;279399;692857;1117652;651837;117042;442352;474279;226383;1693295;503629;753438;245501;1279732;287637;1126916;746365;795750;556825;977049;1760592;685984;979359;1298096;1753128;1534397;1193690;1335051;595460;1150471;138786;659355;931920;1023333;577653;761897;558714;1146059;517993
1114760;741832;1704388;579936;325951;664780;1392271;1181484;221851;255497;125818;654150;1501754;168900;772043;858709;815065;1532275;171179;1701248;728196;299572;73152;793895;726962;1070258;1183179;1110126;806503;1500466;1713620;1476353;662177;1051640;1558540;1040337;1680179;1764699;1384895;1584371;15560;206187;517301;1458881;1377539;586314;1031883;939577;736997;742394;1356845;1304472;340515;1002956
342746;451690;639168;1762259;545410;1051365;238520;1627359;473105;539371;853154;666280;576114;538963;1379071;552287;848929;263426;673302;1517087;575142;1692741;1218310;203452;264353;1266823;103427;512254;819721;216798;742624;552112;553110;338155;29565;1452486;9319;1287285;1342640;8556;1205800;1476050;583172;751182;636863;876268;773371;84744;55649;327243;1419128;822384;1426742;1405119
96302;111919;210507;1151733;636562;1154542;459604;1076214;1008643;50641;1173352;1387296;96555;733865;471023;956680;960812;1697885;66925;1181005;1441542;815327;793059;699726;1345753;1756886;1416100;852215;845260;934761;1230983;1427592;65850;1531071;1591256;251484;1386717;641293;1391922;440844;314613;385503;33461;1758431;400913;1292267;1634527;900553;499849;1525740;1183913;1186751;1062706;1144668
847809;656289;1783052;1131898;629815;48252;1326278;1321379;1407592;1210123;724478;470150;28173;1676080;1434690;1612152;456317;812943;458814;915854;1299043;1417094;1469978;88290;1229374;602931;351879;857410;1734284;1153961;342186;1212099;1632595;33525;1143271;1209686;1323250;1364255;950858;1777085;83822;775429;940962;800645;418332;1685671;424540;1089895;2500;746986;932518;1147469;231834;678748
131653;1671028;1647501;777217;523007;816549;1664944;1233488;1412706;1142069;1102405;60523;455054;1692143;1012242;187128;1131886;396463;1437909;988173;1312546;965081;530216;1702271;1396116;296792;1663516;1501368;252620;1215350;1042297;1303946;1339126;1322364;1600935;42135;673104;1203515;1390104;1712133;984350;21824;60388;947044;1223281;154345;639046;737897;48959;1257156;984643;309497;1774678;1709952
1269328;587677;963155;1165013;1712167;1159168;1245926;353274;34194;416188;92095;1041435;266091;421873;455157;165831;1765373;1791915;571027;1073677;1606770;789471;812067;1753530;865161;1164310;1727818;253198;538375;1339685;836062;796228;57693;1305504;10548;614499;111525;276271;928749;682763;746021;704015;88963;1549954;76285;934678;750207;233980;196681;753738;1067318;889572;1328262;1043008
186300;451360;504143;1531343;95195;1189543;857009;1311011;1517031;1001228;1698684;1757552;773870;1333469;1430074;991997;1542807;448295;1141092;1349724;506454;817079;367647;308711;732952;1773593;67746;210689;25943;548869;1315161;311425;1569604;1628690;571123;1294787;1202102;1296209;1112293;1706532;116482;1790078;1681276;1169459;1246226;112072;1788002;33790;1536354;1134735;47199;492658;357817;1424358
1561599;739988;629785;1153716;807369;378895;976673;365936;288797;1509855;1048617;578393;431935;1308671;1405808;1570751;381529;1390251;67349;547929;822079;1335002;538972;714687;1616796;605540;750410;367312;866407;1173294;1482827;1687780;246564;54048;1743453;1702664;1378266;968486;1174653;502704;141801;277130;551904;1616036;1449326;1657416;839281;1398540;52571;1744660;1073148;1488124;1091484;946339
1596307;1106867;938552;612652;1020811;1785432;84837;406391;1561160;1469517;1029963;1477754;1705842;120821;1776487;954539;1209279;896614;1587833;381914;1705112;1270200;591478;349503;330380;1356765;176658;50724;288072;807303;479207;289618;1602547;309514;261017;268470;1675204;1617044;1002426;1580282;1298350;664124;91074;748892;949336;1122535;169123;1580157;279196;512356;172288;1319981;1363701;261013
244065;1687438;1716976;1235436;269248;1126491;1787704;651345;858439;84415;919231;1341983;1274415;1572719;1089821;1658400;1196714;600256;811898;270049;770242;1034204;713239;915167;256662;873070;145519;701526;51173;148773;1002122;1757735;1157183;1248248;1085994;1489266;778504;1272300;1398630;1651646;878589;24232;98535;1016486;1335114;559889;1602362;1218152;732778;610744;899206;509723;630079;665765
415105;1661462;1135303;1425911;1679076;133500;1509755;886886;412504;959482;1771325;1307257;1471960;1678498;52176;448548;59551;977140;792183;560682;585736;477397;1309916;746886;774122;1590866;1111275;647233;903177;291731;698216;1626195;609317;1282294;291352;633831;905062;1523075;700608;529821;1375058;1187183;686325;419595;1414581;361299;845316;393510;1000548;214782;776459;731208;1723941;80799
91941;345962;787470;1659050;1616922;1331632;1302659;635357;1022537;1321103;1049479;68561;1518075;484437;193352;360347;437274;1637032;44332;233646;535123;1456103;1624594;708834;1421318;1112121;990838;1224115;1063328;284745;511796;461195;1704248;1064176;692818;766451;1130837;1117077;825260;529792;1748632;1355834;676745;12733;1726035;1001302;955258;1367836;985412;1253825;1556769;1306393;1387030;261553
665220;1754822;924074;44422;1672942;154621;164667;3839;683017;879305;194482;1641030;1578781;1324194;298125;221140;1131882;1183536;98959;941922;31460;588066;1250390;592214;117937;1350784;955746;706991;480011;402850;1082828;184129;1574406;1385733;1070183;1379586;1121151;1039047;1514651;10430;177477;1599146;207248;317595;727860;1012436;1760634;231784;1658895;877600;54415;906062;391656;1117987
1765829;413468;1658625;986337;1460187;1506276;1239605;713895;1771289;878610;1415431;1078821;501854;1466338;48430;1027844;421526;1680491;1469004;1168217;890018;1551871;310555;1619747;379590;658049;248303;815473;1340360;561019;1709398;111677;186701;1449180;63923;1749447;1385250;602824;470861;612396;1423688;130124;1387458;1642719;784299;427382;712870;331530;1398047;591830;849578;78420;1483730;1770785
14430;1528070;967721;1711382;529369;126922;1691624;1459663;1159020;264201;16722;326222;696500;1611528;1030814;1145992;1587233;1058676;611519;84924;880486;1134079;1697034;1446871;87631;1668485;892777;369581;927725;799440;388412;923040;915626;1011710;1352451;1487221;819307;490204;1032177;66966;1656266;46780;254466;1640237;1326760;1739422;1408145;1080496;715456;1547159;1497517;37887;557678;1136032
390249;1387492;1043345;1516730;162541;632302;1226962;873868;387551;515794;216187;382401;225504;906008;1338907;1199498;1330806;503003;1640683;857037;1328374;1592239;1758384;563084;634940;953005;29595;1449026;258563;1690376;724226;827106;244515;1750493;491944;254083;21061;361260;718190;404591;1296493;1648534;413275;1712463;402233;960418;1436204;952925;1192243;1330528;1097832;1182715;1065264;1367351
1374342;767201;377668;858859;737147;731161;1002238;1705249;111945;63129;1102047;1521197;419527;989935;1759899;1113216;4187;241237;1699927;1028656;947008;578385;1404123;582003;681471;1724927;670061;1655910;1560469;102011;1539915;1036315;878998;365581;1706946;83875;1679955;295641;1443107;207437;804656;1244913;1556203;1211899;1542103;1269182;212564;1438780;1318626;1531124;1519030;710846;90440;416453
331357;1193931;913849;1576583;537065;1610400;671576;1142867;1786841;152408;1311065;788886;1179517;962602;1694876;1377953;1653870;852492;1612773;121491;997527;1631447;968624;1779617;956504;1571781;955443;186581;682536;676761;1392045;755915;1201066;115615;677248;1219104;416782;676620;1139518;608079;399558;645061;634858;1606824;249974;1298801;430921;1220274;1149125;1334607;1212491;991178;952986;788363
948852;986016;1565539;1460470;30262;646137;452601;105197;1471846;796662;1447078;473767;807571;1589663;637519;192891;1776851;1257047;860615;525113;1339181;1257604;1348471;86522;1665932;1246624;678869;174976;143134;793390;1476979;253327;48557;888150;414915;791352;991271;1341922;187616;1485760;1777170;111292;892825;1263977;1128811;1283165;1739191;1094198;908639;190612;1299408;1473150;446026;1775473
1573001;1370286;1518684;576452;773349;471134;194557;597311;99288;1538491;67445;1131800;328723;245800;1415663;761598;1350525;1156929;1485992;1397109;1413421;175202;1410001;554034;1042203;1098214;776077;651044;1487278;1527169;145380;404344;471476;1519098;131431;1580360;1641506;1491600;776930;386593;209455;1225083;301289;1445791;1436790;199687;324251;1018919;1401807;639762;769213;278169;593175;1261511
1783806;419436;1129611;717993;385268;1679582;989323;1636863;196720;1487627;371536;166665;617085;65396;598984;621204;874270;793674;833424;1545919;373284;817447;231991;1070241;1499077;1556259;647911;534966;681040;542220;1112828;259053;1248947;397948;1594749;832461;1225969;758399;1153730;846884;323982;710827;468961;45810;475822;1159563;1473840;1578689;1100928;1082080;24275;705614;1701327;1647191
1141577;744167;888283;760963;1687851;1130899;1708853;269184;1006240;1073346;1773195;1078135;1757805;523593;753266;1374140;1530012;1480990;398597;1499018;174279;1321956;1458083;1410955;834923;949059;1095500;760256;499961;1397837;1329339;781762;639559;1556769;1143613;1518191;1723101;27295;919573;757550;1719040;405242;1741096;1000873;1431926;244221;1329132;314401;1474481;785366;1158088;1470772;1353120;1131561
895995;831526;1121955;1303300;975586;928951;1345193;1655966;680174;239946;751345;1190677;552753;898194;561933;1320794;811378;494727;980594;603070;208358;1722078;850652;1698253;1562284;691086;1645008;1339726;1185982;1071752;966510;795835;72269;1473560;420006;1319501;1335813;1558132;1601589;363372;54387;1263209;155456;1483107;708079;170712;919224;659999;210567;1393185;1283801;1389992;1482728;1732664
604441;641379;765193;1444764;343599;1188316;1133637;213862;1445325;340587;221857;438868;41859;423925;1587379;1041998;440149;1621949;1577732;1629630;1557285;989340;343403;1218175;1621334;1124512;1203425;1547837;1275911;633362;178692;1424345;434326;655067;1527130;1101647;1466703;1059692;540322;782987;1200971;1782236;1056123;1603973;168184;1472594;1354794;117889;696892;1103970;1440210;400941;766115;1564904
218804;235166;1195303;197580;77265;359607;1547994;274826;308459;1663546;1758226;509973;1395361;1575215;243485;925742;967677;309652;1644878;1180263;1720136;1343553;241430;505539;4673;301590;920959;1585934;525999;19959;818824;945659;1717053;1773346;758964;1570221;599343;671675;895083;540130;554464;1776521;1715696;1625758;120556;1785504;505622;521250;385451;1656688;301941;664565;536842;152225
1150291;1152767;636119;517586;1082454;964957;1716968;768843;383766;1032268;861665;1334171;359180;675631;1568189;111704;1099500;1171535;866445;108229;1644386;1674921;456515;940700;1170856;1340724;1271957;737822;740831;265433;1329009;864855;1346013;458746;1701537;179046;66638;1635315;521872;1455467;138702;673479;530;1150633;553297;244940;1332520;292656;1222677;114696;108889;527843;140341;268631
274871;1541307;842474;108339;1253426;816048;1020658;260421;1000347;132235;1787872;1536841;1368230;1301097;1671805;693875;891004;421873;1178236;1217816;1365691;1147122;1774164;1696854;1780191;160324;587863;1103863;1626630;779494;1201791;843472;80523;532155;1183580;1269286;1509775;1195989;1461495;7510;128236;515366;1212156;883504;268513;1572005;1431412;1085333;210041;292655;312948;1086022;1532169;902390
432578;259620;1190330;477691;832756;933525;142102;666231;621572;468783;899149;1012371;283328;413600;1138126;572467;654397;662207;162173;1225670;390449;744419;811268;588003;622234;232565;509282;1036307;116139;427640;989777;1782195;1156928;797377;1675867;1557493;1068535;1522709;856662;1053827;1215425;344237;191065;1066903;1183544;1525290;1139076;1667366;982958;861432;767127;722804;396875;1579417
812369;1102350;1227661;816176;1597730;1694009;1456491;1618691;840026;931802;1312054;504969;296744;1019341;682943;58363;742743;1104725;11768;1286521;863936;1027928;785785;1454043;1053677;1478845;1040363;1427454;1292565;1423827;1793427;1241683;379426;639498;1541353;1406452;196404;856697;1172515;1459103;592775;1050738;1004567;1111379;1349130;1694321;1708499;951011;128386;1156213;741578;746879;896030;1528407
48113;786975;628940;692905;576198;1418803;535537;1131729;328432;607758;807244;1339726;92297;88642;1538158;635657;270938;723405;460046;1790728;296325;5794;1464883;1091010;671051;694577;1086313;110744;27460;872340;802441;489597;771813;201790;372443;1584234;1652778;845158;1387867;726048;1593956;1433582;1703662;814890;463708;186983;156636;1753057;916725;23026;1629261;1468679;423964;545474
1592403;507469;1258514;1487122;642426;1199583;875297;262527;1057415;1248257;1419331;403202;1702864;416954;412529;1477943;383368;929014;41488;1393998;753292;1253385;1475529;113535;1069757;456813;682407;407140;714685;659612;817010;1722363;140293;1049565;110995;1223657;118911;921600;176533;149847;848363;1527398;524911;1564948;296274;521664;972159;2374;317622;1627086;1521038;233984;778436;268972
1577051;53356;688094;1428649;1561008;1544654;1078363;625567;861986;1304917;1084653;781207;446896;864386;763156;772446;1546781;527728;1043500;51099;1189687;96551;607828;980564;1255096;1306075;618505;1313716;1061035;683000;187885;16554;663588;124998;341445;1579711;495312;1279383;1572387;857967;130787;1108988;1131842;846274;248016;307767;1510041;864509;1603800;1506139;1235758;640855;1551451;293154
1468097;713708;1672050;1040838;402678;1097460;1410547;584116;344697;843446;1481567;1548240;1677393;661817;833302;891807;1192494;247359;1603782;1684751;389419;102718;1538709;65334;1692357;1288768;1296454;436124;1681575;927235;126450;381733;1225903;15304;1616786;564218;180924;900462;893679;346244;787496;1701780;677120;586580;1447100;1222445;690041;1777152;1214166;455075;1720457;194244;227357;1601374
1709783;225338;23209;1011924;1626937;727679;946861;1320361;680781;516316;80376;1148793;1691827;1039584;637623;1135721;1373695;14647;1647563;1787129;1701204;219983;1739236;1009408;887998;1274837;283419;1766967;117512;1099897;1744090;783665;682817;243080;380209;1374141;128365;88870;876645;1366718;1484798;1716882;1471522;216519;1085285;1690003;1506434;1020201;1506605;1274496;108295;1163090;1201655;60021
1573819;876601;272451;1707072;1399923;1058080;967637;1720183;1478454;1634251;548951;858672;625970;934253;1468948;410011;732948;634962;220661;1471223;1053281;761997;985284;1366372;1328372;231568;252638;1689552;1069598;959868;1631687;773724;865197;184012;1295333;1762716;1168919;456261;1382966;201020;1736052;1734761;913970;1657339;8189;44162;1058838;845439;13574;119532;773026;149312;483256;1566006
1194003;1329193;97177;895219;1049136;49348;1004836;1123059;163906;214708;204246;1564362;1452346;1519970;1098910;309517;44546;507867;1112188;359385;1307663;1331480;234872;372831;410011;1198400;1348567;1259037;1620278;223038;931433;647697;1023011;262894;437612;620777;1210857;1679341;1288767;1236650;1126534;1508589;110676;555297;611162;1149074;9377;1147691;476340;1599855;628110;665706;1000881;1120580
626210;805781;1427936;1365190;846760;1548951;1065097;1103561;1423264;724649;581289;222677;1735198;12519;833085;916263;1454835;95498;1638607;432818;1110386;873262;1124683;1401997;1287610;428562;13683;981717;228348;132666;996640;566826;1585614;1580457;1262572;298610;195531;1376175;328088;1366090;1625308;1164751;1590453;250469;942412;1611666;1586910;1099782;893744;706254;937338;49977;1613231;1009324
1131978;324784;629989;439974;466991;326872;1245274;786219;1142559;1755691;841310;650243;594345;410815;1133226;851217;1776532;438999;682391;1741156;881950;1608765;873836;1752836;1182838;694832;815913;826733;876800;1531853;1230965;1669755;132724;565381;828156;255808;1453077;213874;1121655;1470200;1406970;785532;866720;525559;832674;669897;908032;591698;1253382;520809;1662065;742254;408976;793629
1062937;1576505;899669;1110690;157653;1628082;871189;674338;1277544;1638276;798117;1162023;985605;404611;818050;1759386;149928;723233;148017;1256112;401058;1440928;1413931;635103;1163929;800162;1462109;1397900;1631606;569746;305408;695833;1033114;1446885;339678;799306;765771;732186;44278;541739;1381955;801249;989938;1312768;1465314;741730;1423977;1649697;625094;819686;1125862;1289742;1767460;1443022
1660579;1404093;1302603;1307134;292641;1479008;266294;602756;1628903;855925;1414004;300228;1654253;484725;1687355;202487;846296;1774644;72457;1706383;918222;483401;739217;206872;1335574;242328;333485;541509;1211394;1696442;111719;1009861;235363;136012;1509828;118967;1532352;420364;987435;1292966;394949;312635;107214;1241447;1552346;704227;195426;661223;652565;950365;985372;55815;1176790;1570227
1109272;798219;1179589;941303;1158824;1766900;815030;1115450;107766;1129093;541788;1513645;704651;1572580;473839;162205;339198;286287;1219106;604521;282145;1315786;889260;1272692;1382732;1670241;993199;621493;808546;290999;340522;175535;255937;1362745;1353987;870348;1436664;580475;1003320;212035;1270744;564361;1769531;1469828;1110779;1364366;1097;185199;1235514;1670666;1594580;602023;777821;117243
448289;578999;295555;923657;1552442;1002829;458200;992094;586048;1029793;297046;1061059;1150634;1665098;411946;642636;416323;908082;465891;402399;457498;385;572431;1704666;1121095;828045;661747;182073;996208;321887;1419517;1490572;1295266;739044;475666;1024161;1026386;1630164;1197455;248203;507652;1074596;548014;1134127;1772494;725209;684866;429798;417133;1700505;1008995;695587;556429;1290867
1198628;1475634;365842;671232;76855;1442955;349995;1252113;1172682;155121;1754355;1071701;128831;1239784;220432;1745364;1111450;1095980;1012592;643505;1501949;389775;1701816;676840;820000;1405429;926226;219587;803853;1097674;278894;19386;1162095;1719613;1474676;675425;47673;451037;1765709;645915;1496057;816861;67087;392576;933984;1057478;198435;6549;162400;1000718;11762;487027;816819;565904
998628;1217691;851268;247279;204722;257926;1737507;620693;1244255;174724;1352443;307335;295790;1452459;934087;1039832;1378529;1659782;1790522;958209;1227844;130055;803729;1501031;450510;1294366;1143135;1530863;1048434;599809;414458;136046;1635633;1103738;792356;703130;787689;1765545;1715945;1202451;669862;376110;1613089;459968;402516;1605953;1236407;1460095;453949;1394360;780452;1595867;1381512;1122598
1145195;887710;1278262;550616;383987;1294784;294167;101773;783248;636486;1248973;614159;1553044;1714842;116438;670488;1145590;1203448;1081345;443179;536033;785538;895273;1284688;968236;551976;789557;589554;978057;31442;1540828;1368343;1595727;1411822;367244;108520;1043330;1039483;1151203;70629;1637616;762244;783827;806090;1520209;387896;1314699;111737;107151;874363;1337751;436048;87221;1109049
878924;406916;809400;1149246;893732;1479195;1695217;1119166;43354;1587163;27340;869382;1556994;108714;1746104;1635912;1583780;358740;811152;1105713;515600;174908;932017;1351942;1110240;559086;325484;538725;1125566;919282;944576;1193744;33235;362697;682988;363594;1107605;742327;1077500;1686174;570686;1473347;136826;953740;1225013;150106;227324;5140;468914;364892;509694;703365;886051;80048
1146107;193033;1283751;514534;1627364;863496;1744334;1402145;1103956;1773988;1546331;474195;23221;1463155;84379;1420253;838128;66818;143506;1554306;704826;504141;1645755;1255556;917314;1225528;1188151;1475039;1054174;1272236;88606;11858;1272745;1512046;322475;342317;1582500;1363743;1149454;632583;1377682;297249;1605141;876530;55886;67266;908247;1586751;1444057;1481449;269527;1715622;1416674;360837
1422505;503322;141025;718680;1651084;435845;619379;105332;1715818;151362;1151802;648035;1101773;1237964;1690305;420012;115628;209448;733246;694820;931186;1237428;604969;1576989;239405;1590591;90296;741315;542009;939266;1377996;1699873;1300554;1277095;956993;1048651;327307;1321269;952012;1113288;349694;1531224;1001519;118424;1389609;655484;137153;372841;1467243;1778578;1020025;671732;915743;1475349
1658703;101869;422409;1249171;1193258;1491422;911392;250517;684578;1503759;888932;1424724;704825;281334;1313615;619193;465487;1409452;1620935;495490;823656;1588759;2572;1617917;1529360;1603897;1466143;49271;760457;1462108;950950;520481;717888;550239;1112035;1749727;1563013;1365068;1508831;795656;1705968;1556381;1350198;782277;405524;1271318;207637;1208243;111691;1120028;152745;976224;1020558;1358266
